date,hash_add_etherscan,mint_link_cryptoslam,nft,price_eth,price_usd,seller_profil_cryptoslam,seller_add,buyer_profil_cryptoslam,buyer_add
1 minute ago,https://explorer.roninchain.com/tx/0x2c4e4ff32664362fd8a0013b02774d84b33cc1766e2486a21fa93a5765600238,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6651160,Axie Infinity (SN# 6651160),0.09801 ETH,$276.36,https://www.cryptoslam.io/owner/0xc95332cd0f986dc8bfa9ec137bb846530bb7c993,0xc95332cd0f986dc8bfa9ec137bb846530bb7c993,https://www.cryptoslam.io/owner/0xa4a97e6c5635f9b1300df21dc7ea708faf7f1127,0xa4a97e6c5635f9b1300df21dc7ea708faf7f1127
1 minute ago,https://explorer.roninchain.com/tx/0x84cf1e1e86f349732e87d29906706546664b241498f37c4914b2321fddcc4fe9,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6574132,Axie Infinity (SN# 6574132),0.15581 ETH,$439.36,https://www.cryptoslam.io/owner/0xcdca198dfe6fcbac5b049e4ef4943578af004f9e,0xcdca198dfe6fcbac5b049e4ef4943578af004f9e,https://www.cryptoslam.io/owner/0xd6dc84e8da038d6c77d2030ef88dfed86c91e049,0xd6dc84e8da038d6c77d2030ef88dfed86c91e049
1 minute ago,https://explorer.roninchain.com/tx/0xc6529fb50366ba125cc1c8becf0fae7517588ad22b9afb6abe5920d6012df9c1,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6560776,Axie Infinity (SN# 6560776),0.04392 ETH,$123.84,https://www.cryptoslam.io/owner/0x6b9a9af05a4694ea45e80f3e5bddb8a7f04b8ad4,0x6b9a9af05a4694ea45e80f3e5bddb8a7f04b8ad4,https://www.cryptoslam.io/owner/0x4e01a535c58c46b486d65d8702fbba1b553b8014,0x4e01a535c58c46b486d65d8702fbba1b553b8014
1 minute ago,https://explorer.roninchain.com/tx/0xe907f1d6f3c73c9f20a7c23438f192087acd06fb9fe4fb477d029c2b024d14c7,https://www.cryptoslam.io/axie-infinity/mint/5718711,Axie #5718711,0.15000 ETH,$422.96,https://www.cryptoslam.io/owner/0x10865891f635651bf965d2e2a2f653fe719c5ae1,0x10865891f635651bf965d2e2a2f653fe719c5ae1,https://www.cryptoslam.io/owner/0x9b49d012188d9733cfc80a7a24cf5481c9256ea5,0x9b49d012188d9733cfc80a7a24cf5481c9256ea5
2 minutes ago,https://explorer.roninchain.com/tx/0xf4d607bfe4c7e7893ec2b1b08959ab8dee9a94d4b71d4ead06627866fc46661d,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6529042,Axie Infinity (SN# 6529042),0.04210 ETH,$118.71,https://www.cryptoslam.io/owner/0xe7938139f82827464a2368eb691a437b8d7f18e2,0xe7938139f82827464a2368eb691a437b8d7f18e2,https://www.cryptoslam.io/owner/0xcd9903ca9ce0bc587fe9c0fa2183b75cb00cc38c,0xcd9903ca9ce0bc587fe9c0fa2183b75cb00cc38c
2 minutes ago,https://explorer.roninchain.com/tx/0xcccaf99f79cc05efdccd2b463b685d8e7bceb68ab39c3c714bdf7b91b27499a1,https://www.cryptoslam.io/axie-infinity/mint/267847,Kooks-D0nat,0.12000 ETH,$338.37,https://www.cryptoslam.io/owner/0xf25605ddabc01542cd6a12e3fbaa99c479e95632,0xf25605ddabc01542cd6a12e3fbaa99c479e95632,https://www.cryptoslam.io/owner/0xc301ffc4ca050372b3b3fcf09a9f3d7e77e21a16,0xc301ffc4ca050372b3b3fcf09a9f3d7e77e21a16
2 minutes ago,https://explorer.roninchain.com/tx/0xb63b736f3426a453fe79c8c8f25fd583eac5c5fd8158462d0090f4aa0e089fbe,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6440828,Axie Infinity (SN# 6440828),0.07342 ETH,$207.03,https://www.cryptoslam.io/owner/0xbd50923a387f90666fe563af741f5b2d45036728,0xbd50923a387f90666fe563af741f5b2d45036728,https://www.cryptoslam.io/owner/0x0dc5c951ab977ab8e2205d51810e31a366c830d6,0x0dc5c951ab977ab8e2205d51810e31a366c830d6
2 minutes ago,https://explorer.roninchain.com/tx/0xfda387abb1e119cfc79d8a792ef06037df9788e883954add15a5232d95d36ed5,https://www.cryptoslam.io/axie-infinity/mint/4638606,Axie #4638606,0.06599 ETH,$186.09,https://www.cryptoslam.io/owner/0x89f9919a35e1817b2fe277f1cb85cc4e54d5e07d,0x89f9919a35e1817b2fe277f1cb85cc4e54d5e07d,https://www.cryptoslam.io/owner/0x001a42109b8cd48901474104f30a9aaa542d5c2f,0x001a42109b8cd48901474104f30a9aaa542d5c2f
2 minutes ago,https://explorer.roninchain.com/tx/0x685b5514a62ed34acb8fcab8607a24349ac5c748eb47bdf84b642e7f9cc9246e,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6566336,Axie Infinity (SN# 6566336),0.09922 ETH,$279.78,https://www.cryptoslam.io/owner/0x57c5b7ac492086fdb5b163b2bc258f87c1ddd387,0x57c5b7ac492086fdb5b163b2bc258f87c1ddd387,https://www.cryptoslam.io/owner/0xfb5355b44edfc424a337b77aca2a52ce21233e0d,0xfb5355b44edfc424a337b77aca2a52ce21233e0d
2 minutes ago,https://explorer.roninchain.com/tx/0x3a44ffebe8bbfd32ee6ffd149f9d89e790ec217ac5fccd985e603cd3bfa35c6e,https://www.cryptoslam.io/axie-infinity/mint/3540219,Axie #3540219,0.04500 ETH,$126.89,https://www.cryptoslam.io/owner/0xc14f49397b5cc4548232a784c678fe49e8ca29a7,0xc14f49397b5cc4548232a784c678fe49e8ca29a7,https://www.cryptoslam.io/owner/0xf76209d05b846fb227575a550a47596fff10a534,0xf76209d05b846fb227575a550a47596fff10a534
2 minutes ago,https://explorer.roninchain.com/tx/0x08947807f57bfd68bf0420af65a6c0deebe5406610c49bb265627764607d1fab,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6893507,Axie Infinity (SN# 6893507),0.04474 ETH,$126.17,https://www.cryptoslam.io/owner/0x8e337a9af88238d96167102d4a5382a497e14cb8,0x8e337a9af88238d96167102d4a5382a497e14cb8,https://www.cryptoslam.io/owner/0x2b19737f2ddf5978ce5530aefdd5a2e461d0b722,0x2b19737f2ddf5978ce5530aefdd5a2e461d0b722
2 minutes ago,https://explorer.roninchain.com/tx/0x0c94ccb2a3e62fb426752e870f297a14c28c9426af875cd250cec4963aa3c517,https://www.cryptoslam.io/axie-infinity/mint/4815686,Axie #4815686,0.07389 ETH,$208.35,https://www.cryptoslam.io/owner/0x98d40dc66af19e5b93a65590316231b1159271ad,0x98d40dc66af19e5b93a65590316231b1159271ad,https://www.cryptoslam.io/owner/0x5abb9540b10acf048cadad763a8101bbf3696200,0x5abb9540b10acf048cadad763a8101bbf3696200
2 minutes ago,https://explorer.roninchain.com/tx/0xcf960f3a0e7ef4ff36569f18bba67b78494d4f65c3aff9afba6b3f4fe3e4c721,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6537890,Axie Infinity (SN# 6537890),0.07283 ETH,$205.37,https://www.cryptoslam.io/owner/0x20034ba898422b1e74c9bf2dd941918acf0b1a34,0x20034ba898422b1e74c9bf2dd941918acf0b1a34,https://www.cryptoslam.io/owner/0xfb5355b44edfc424a337b77aca2a52ce21233e0d,0xfb5355b44edfc424a337b77aca2a52ce21233e0d
2 minutes ago,https://explorer.roninchain.com/tx/0xb009fc73c03228e52a1a4a32a3a4254c9b8a74e1db7ed4c9b9d41ceb042f88f4,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6416163,Axie Infinity (SN# 6416163),0.08846 ETH,$249.45,https://www.cryptoslam.io/owner/0x98c28a5a310c656b8ffa06e4e4410507d2b53de3,0x98c28a5a310c656b8ffa06e4e4410507d2b53de3,https://www.cryptoslam.io/owner/0xefa2a9f9bc9260ed20331f10c05b8bc2484fa855,0xefa2a9f9bc9260ed20331f10c05b8bc2484fa855
2 minutes ago,https://explorer.roninchain.com/tx/0x8b25f7cb5c591018fb02b84fc12c8e5ca0e09845aa6cf04c33c4740fe1be7d88,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6169571,Axie Infinity (SN# 6169571),0.08790 ETH,$247.86,https://www.cryptoslam.io/owner/0x04b64d143999466ee844f6661cedf46a5d7b6d56,0x04b64d143999466ee844f6661cedf46a5d7b6d56,https://www.cryptoslam.io/owner/0xf4e38ca2f5cdf32270bd152d099ee8697ae9e969,0xf4e38ca2f5cdf32270bd152d099ee8697ae9e969
2 minutes ago,https://explorer.roninchain.com/tx/0xfc0673711945730ce536fee523d219367e11a439a3f5a4d79877a56c2ec8fa85,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6083072,Axie Infinity (SN# 6083072),0.12525 ETH,$353.16,https://www.cryptoslam.io/owner/0xe55b7b502535885ad6ec918552b6fda3d82435bb,0xe55b7b502535885ad6ec918552b6fda3d82435bb,https://www.cryptoslam.io/owner/0x05cc058146a257233d91f179aad92f2fac9fa306,0x05cc058146a257233d91f179aad92f2fac9fa306
2 minutes ago,https://explorer.roninchain.com/tx/0x33bee197079f93b60c0c43f3f95a0c86f8d74e2a9fddc3eb5ddc20c022d66f66,https://www.cryptoslam.io/axie-infinity/mint/4242862,Axie #4242862,0.05500 ETH,$155.09,https://www.cryptoslam.io/owner/0x5bf26286f9c8505b566929a2e7da0f2c1baded08,0x5bf26286f9c8505b566929a2e7da0f2c1baded08,https://www.cryptoslam.io/owner/0x134e7614751dfb29b6a9f3472648185ffc99d753,0x134e7614751dfb29b6a9f3472648185ffc99d753
2 minutes ago,https://explorer.roninchain.com/tx/0x9174cecfd904ab56febbab15281caca3a45ebff08c754c8c535994a681a69c8a,https://www.cryptoslam.io/axie-infinity/mint/1348986,Axie #1348986,0.05300 ETH,$149.45,https://www.cryptoslam.io/owner/0xc7d93cdf54c6d28b33fa545bca91bda0595d3a5f,0xc7d93cdf54c6d28b33fa545bca91bda0595d3a5f,https://www.cryptoslam.io/owner/0xb12e21eac321d4195453c4cf612d38fad7b4da29,0xb12e21eac321d4195453c4cf612d38fad7b4da29
2 minutes ago,https://explorer.roninchain.com/tx/0xd794f98907126f38add953966c2a25364eff67cf7773eb10ac219010d6c87180,https://www.cryptoslam.io/axie-infinity/mint/5657805,Axie #5657805,0.04828 ETH,$136.15,https://www.cryptoslam.io/owner/0x3a4e3b59545ebab44a957dc39010809f03b328fa,0x3a4e3b59545ebab44a957dc39010809f03b328fa,https://www.cryptoslam.io/owner/0x965d4d803e9eac58ea07b84c30fc6bc4ed85bfed,0x965d4d803e9eac58ea07b84c30fc6bc4ed85bfed
2 minutes ago,https://explorer.roninchain.com/tx/0x62acfeb1aeaa27f0810d6c26a15c789c65eaa0f44e97a01988762b1961c90079,https://www.cryptoslam.io/axie-infinity/mint/4546130,Axie #4546130,0.06900 ETH,$194.56,https://www.cryptoslam.io/owner/0xd1d103717e2b659023d38724e78d3742b56d6137,0xd1d103717e2b659023d38724e78d3742b56d6137,https://www.cryptoslam.io/owner/0xf41889814cbd9534c6db5ff365449558ce02e456,0xf41889814cbd9534c6db5ff365449558ce02e456
2 minutes ago,https://explorer.roninchain.com/tx/0x92be4f66e656d330a24127e3703b93e849c7d45a0db63d3b98aef28c8e56250a,https://www.cryptoslam.io/axie-infinity/mint/4022046,Axie #4022046,0.04913 ETH,$138.53,https://www.cryptoslam.io/owner/0x79e86e1c6d08d9c84625d692d37b8f818dc980fc,0x79e86e1c6d08d9c84625d692d37b8f818dc980fc,https://www.cryptoslam.io/owner/0x693db184b6f239f906efe0c18e2f47a69853fa8d,0x693db184b6f239f906efe0c18e2f47a69853fa8d
2 minutes ago,https://explorer.roninchain.com/tx/0xe0efbf0be255711c847dca110050b60a7d4f7f1acbaa377f89d68897ceeb8f90,https://www.cryptoslam.io/axie-infinity/mint/3715357,Axie #3715357,0.06850 ETH,$193.16,https://www.cryptoslam.io/owner/0x3e2bea2b23a2135d5cb86674342d35b691e0c3ab,0x3e2bea2b23a2135d5cb86674342d35b691e0c3ab,https://www.cryptoslam.io/owner/0x1ccfecd5fe4510c43fd7d06d6eb1c967edaa2bdf,0x1ccfecd5fe4510c43fd7d06d6eb1c967edaa2bdf
2 minutes ago,https://explorer.roninchain.com/tx/0xd0f69a7406e98eb8abc6cd1329ad3e6e0b786cb4334d266ba92301e8af879d17,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6421666,Axie Infinity (SN# 6421666),0.08000 ETH,$225.58,https://www.cryptoslam.io/owner/0x8f1975a430020aa819326748349fca296900916a,0x8f1975a430020aa819326748349fca296900916a,https://www.cryptoslam.io/owner/0x3f1a1d8e544c44514d41d1798420b9191abe785e,0x3f1a1d8e544c44514d41d1798420b9191abe785e
2 minutes ago,https://explorer.roninchain.com/tx/0xcc4f96804de844df80015411715777f0f3ff7f2a709467e2bf9b6e51edf1a964,https://www.cryptoslam.io/axie-infinity/mint/3728804,Axie #3728804,0.04265 ETH,$120.27,https://www.cryptoslam.io/owner/0x012499d854c6aa13d735045b6a377f5c302b09fa,0x012499d854c6aa13d735045b6a377f5c302b09fa,https://www.cryptoslam.io/owner/0x65545164b929308300601ed42618e3eca5105d51,0x65545164b929308300601ed42618e3eca5105d51
2 minutes ago,https://explorer.roninchain.com/tx/0xcbe73ae50c5ee478bc4bf6e43d35ff72eb6746fe142717c574c2367927990780,https://www.cryptoslam.io/axie-infinity/mint/5713496,J3,0.12800 ETH,$360.93,https://www.cryptoslam.io/owner/0xa89b4762665693ad438bc13df2a808a1fe7cf7ee,0xa89b4762665693ad438bc13df2a808a1fe7cf7ee,https://www.cryptoslam.io/owner/0x278851a9d5f6e093555ea6aadfbb1ab9994e96d3,0x278851a9d5f6e093555ea6aadfbb1ab9994e96d3
2 minutes ago,https://explorer.roninchain.com/tx/0xd83b6b99fb5a986d4068577814ba492c7370dca6cd38ceab253b97fa25b4e772,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=5953806,Axie Infinity (SN# 5953806),0.06035 ETH,$170.18,https://www.cryptoslam.io/owner/0x5280f9f328b3b49dafd9c4b9c0300d033a23c595,0x5280f9f328b3b49dafd9c4b9c0300d033a23c595,https://www.cryptoslam.io/owner/0x8f24fe7c577c8e7a82a312a071f9c4210492a448,0x8f24fe7c577c8e7a82a312a071f9c4210492a448
2 minutes ago,https://explorer.roninchain.com/tx/0x75b3e009d207f7dde9b2f8d150e700a641a4483a269dfd6150188d66d11537ec,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6467087,Axie Infinity (SN# 6467087),0.04818 ETH,$135.85,https://www.cryptoslam.io/owner/0x58f061aed4e574c81ae86dad5f2607d4b1bff629,0x58f061aed4e574c81ae86dad5f2607d4b1bff629,https://www.cryptoslam.io/owner/0x0250ebb9c3f8a0215807a48566038e36416774a1,0x0250ebb9c3f8a0215807a48566038e36416774a1
2 minutes ago,https://explorer.roninchain.com/tx/0x7b2e87c48818ebbde96bdcd00527682bb2b993fccb3fc54c5171dfd29b1e9b4c,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6516812,Axie Infinity (SN# 6516812),0.13700 ETH,$386.31,https://www.cryptoslam.io/owner/0x0aa68609c62ecfd8227e9c67688a0d60409d4f9e,0x0aa68609c62ecfd8227e9c67688a0d60409d4f9e,https://www.cryptoslam.io/owner/0x6dd0ae30de6cb929bb921857d1c6162095945577,0x6dd0ae30de6cb929bb921857d1c6162095945577
2 minutes ago,https://explorer.roninchain.com/tx/0xc7b7d849676cf8b2da8e0bb6f2fcbe0e6ec151538a9e10e588c9d4864ffc5e7a,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6618927,Axie Infinity (SN# 6618927),0.08344 ETH,$235.27,https://www.cryptoslam.io/owner/0x7980690e4d23e3c3e096f13cabfb63a0ddfb1fff,0x7980690e4d23e3c3e096f13cabfb63a0ddfb1fff,https://www.cryptoslam.io/owner/0xa10ff35eeb700430275ed7856c571f23bf6b17e3,0xa10ff35eeb700430275ed7856c571f23bf6b17e3
2 minutes ago,https://explorer.roninchain.com/tx/0x0afbe39f90fe487d6d51d9d05818f085277503e7e91454d9bd90e861520ba0bc,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6413018,Axie Infinity (SN# 6413018),0.06800 ETH,$191.74,https://www.cryptoslam.io/owner/0x32d801a485419bd623380e254c180d945bbdb4b1,0x32d801a485419bd623380e254c180d945bbdb4b1,https://www.cryptoslam.io/owner/0x2754453fa70daf5e5439feab35ebcf64d38ac5f2,0x2754453fa70daf5e5439feab35ebcf64d38ac5f2
2 minutes ago,https://explorer.roninchain.com/tx/0x544de9e83028ec2a1c3b38ae9e99aca795aed6fad76e478e92871b6144be5d8e,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6557556,Axie Infinity (SN# 6557556),0.07743 ETH,$218.34,https://www.cryptoslam.io/owner/0xe77474ec776bb61f278f4aa6b67d285d7d7db30a,0xe77474ec776bb61f278f4aa6b67d285d7d7db30a,https://www.cryptoslam.io/owner/0xb5a3a6769e96c097faa26dd5386572c67949ead4,0xb5a3a6769e96c097faa26dd5386572c67949ead4
2 minutes ago,https://explorer.roninchain.com/tx/0xc40247bd2766e21ac968dd34889240c5e511eae8c597abcd3afe3ed6cad35c83,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6078698,Axie Infinity (SN# 6078698),0.06046 ETH,$170.49,https://www.cryptoslam.io/owner/0xa8978f7b4bce735edb752fb5ee3df5e3be26eb58,0xa8978f7b4bce735edb752fb5ee3df5e3be26eb58,https://www.cryptoslam.io/owner/0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a,0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a
2 minutes ago,https://explorer.roninchain.com/tx/0xae677be208cb41705fa027852bcd9f2e8beb2b636b46a9e49c4e7d2a058ee1e1,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6169512,Axie Infinity (SN# 6169512),0.08790 ETH,$247.86,https://www.cryptoslam.io/owner/0x04b64d143999466ee844f6661cedf46a5d7b6d56,0x04b64d143999466ee844f6661cedf46a5d7b6d56,https://www.cryptoslam.io/owner/0xf4e38ca2f5cdf32270bd152d099ee8697ae9e969,0xf4e38ca2f5cdf32270bd152d099ee8697ae9e969
2 minutes ago,https://explorer.roninchain.com/tx/0x643f71c1fe7bce80d7ec548fb6c78438572154721a0fea986e659e84853ac087,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6596236,Axie Infinity (SN# 6596236),0.07423 ETH,$209.32,https://www.cryptoslam.io/owner/0xcb6bbd94ae5fa41cb305be3fc0701a8d829f5b2d,0xcb6bbd94ae5fa41cb305be3fc0701a8d829f5b2d,https://www.cryptoslam.io/owner/0xded6e72f160a6194f177c29910540148f72ae542,0xded6e72f160a6194f177c29910540148f72ae542
2 minutes ago,https://explorer.roninchain.com/tx/0x5815e59046c893bba45a3457d5e944f5ec70566ab80eee0eb28c02bc9ad80f1b,https://www.cryptoslam.io/axie-infinity/mint/413977,徳川家康(Tokugawa Ieyasu) #413977,0.16190 ETH,$456.52,https://www.cryptoslam.io/owner/0x4d6f79c73e4735befe38f3d226d2db3cc7396daf,0x4d6f79c73e4735befe38f3d226d2db3cc7396daf,https://www.cryptoslam.io/owner/0x51422aa977464690f786db8adc042394f5ef6653,0x51422aa977464690f786db8adc042394f5ef6653
2 minutes ago,https://explorer.roninchain.com/tx/0x0ca8933c9c04baf610403de68a808b285878da24f7c71c9a60e8568a3953a6d9,https://www.cryptoslam.io/axie-infinity/mint/3847894,Axie #3847894,0.04152 ETH,$117.06,https://www.cryptoslam.io/owner/0x307510f71f3bd65fd4027efa83472b08c768257e,0x307510f71f3bd65fd4027efa83472b08c768257e,https://www.cryptoslam.io/owner/0x67c0d9d299f5f019853c497b43c25605a4386cf3,0x67c0d9d299f5f019853c497b43c25605a4386cf3
2 minutes ago,https://explorer.roninchain.com/tx/0xde8ad994478106cf6c9e0a72699fa98f9aa3142e07bd74fe43d3c5b00aef441f,https://www.cryptoslam.io/axie-infinity/mint/1771491,Axie #1771491,0.07700 ETH,$217.12,https://www.cryptoslam.io/owner/0x1d5b811cbb5db5990131754e3a8766767da3150a,0x1d5b811cbb5db5990131754e3a8766767da3150a,https://www.cryptoslam.io/owner/0x1bdc914139ab7272d0d89f211caab7b2f1788751,0x1bdc914139ab7272d0d89f211caab7b2f1788751
2 minutes ago,https://explorer.roninchain.com/tx/0x5f81c43e93ff6ff0f8c2c45681143521785204129c897f45bd63a3c7f14c94cf,https://www.cryptoslam.io/axie-infinity/mint/5210734,Axie #5210734,0.07700 ETH,$217.12,https://www.cryptoslam.io/owner/0x344f1b120f23a914239fbab8b4d2179166af3d89,0x344f1b120f23a914239fbab8b4d2179166af3d89,https://www.cryptoslam.io/owner/0xff0072b9c141f29fa40964fa2b058d00856f142e,0xff0072b9c141f29fa40964fa2b058d00856f142e
2 minutes ago,https://explorer.roninchain.com/tx/0x2823a6d714374adca2242c6693f5f0c7d093b529a09292bc80260716c65212cb,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6476746,Axie Infinity (SN# 6476746),0.04640 ETH,$130.84,https://www.cryptoslam.io/owner/0xfa9f82bbfc6a54c6cb8bfcb961fe68fcceea6aac,0xfa9f82bbfc6a54c6cb8bfcb961fe68fcceea6aac,https://www.cryptoslam.io/owner/0x7da2374124203bce3bb8f5a4b84967e1fba1e5a2,0x7da2374124203bce3bb8f5a4b84967e1fba1e5a2
2 minutes ago,https://explorer.roninchain.com/tx/0xfd08febafdcad9f428309599e6d87aa6f4b453782d297f1287e7d0176c5557c8,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6574926,Axie Infinity (SN# 6574926),0.05479 ETH,$154.50,https://www.cryptoslam.io/owner/0xe54820ab92db1b30ca529c63ade8db3c8c24cfde,0xe54820ab92db1b30ca529c63ade8db3c8c24cfde,https://www.cryptoslam.io/owner/0x7664cee18d9c35cf36beb913718c0ff45f6605c5,0x7664cee18d9c35cf36beb913718c0ff45f6605c5
2 minutes ago,https://explorer.roninchain.com/tx/0x26f4f29c3c7d35f5474ea91484c6137166ebd8e08f330a450344a3d2f62ed9f0,https://www.cryptoslam.io/axie-infinity/mint/4271665,Axie #4271665,0.06900 ETH,$194.56,https://www.cryptoslam.io/owner/0xecdf28c3cdfc958c9da1d331385a9b8ebfcb6b64,0xecdf28c3cdfc958c9da1d331385a9b8ebfcb6b64,https://www.cryptoslam.io/owner/0xf41889814cbd9534c6db5ff365449558ce02e456,0xf41889814cbd9534c6db5ff365449558ce02e456
3 minutes ago,https://explorer.roninchain.com/tx/0xea35427672038cc79f517a3f8f213a507f994f52f64142f549ee2c7620250976,https://www.cryptoslam.io/axie-infinity/mint/4486288,Axie #4486288,0.20000 ETH,$563.95,https://www.cryptoslam.io/owner/0x40d896e96b970cb4ddedafd8412b6d14021e445f,0x40d896e96b970cb4ddedafd8412b6d14021e445f,https://www.cryptoslam.io/owner/0x9b49d012188d9733cfc80a7a24cf5481c9256ea5,0x9b49d012188d9733cfc80a7a24cf5481c9256ea5
3 minutes ago,https://explorer.roninchain.com/tx/0x4d6d760e755a36f4da74e544520bcfd40a1f1228eff594cf9d0c133f441095cc,https://www.cryptoslam.io/axie-infinity/mint/5660229,Axie #5660229,0.10000 ETH,$281.98,https://www.cryptoslam.io/owner/0x897daddb5b2ea5c6e00b86b4d1aafef0425f2471,0x897daddb5b2ea5c6e00b86b4d1aafef0425f2471,https://www.cryptoslam.io/owner/0x0dc5c951ab977ab8e2205d51810e31a366c830d6,0x0dc5c951ab977ab8e2205d51810e31a366c830d6
3 minutes ago,https://explorer.roninchain.com/tx/0xcb0d6083d4d82d115c3364f507ad8df6d85c825af7535f5d1b2c7f9fc42a6c96,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6385175,Axie Infinity (SN# 6385175),0.05932 ETH,$167.26,https://www.cryptoslam.io/owner/0xdc2ee54826ecc345b2c075283741e05532961fa5,0xdc2ee54826ecc345b2c075283741e05532961fa5,https://www.cryptoslam.io/owner/0x496daedd8b23914e014b2551e1b5e6853316163a,0x496daedd8b23914e014b2551e1b5e6853316163a
3 minutes ago,https://explorer.roninchain.com/tx/0xd8abe397fab1c8bcfaff71bc4707d057ac109fa27d3ddd7f1fb02c067e1b72bb,https://www.cryptoslam.io/axie-infinity/mint/2525210,Axie #2525210,0.07000 ETH,$197.38,https://www.cryptoslam.io/owner/0x1f54553730142659732368add7c9f734fb8c75d5,0x1f54553730142659732368add7c9f734fb8c75d5,https://www.cryptoslam.io/owner/0x072af190389a1d4fec9ea1373f3d7ebc03dd1062,0x072af190389a1d4fec9ea1373f3d7ebc03dd1062
3 minutes ago,https://explorer.roninchain.com/tx/0xfa9290b6c25b5efe3ac39ec6d5176b2119f7d42a64fe602cec56f58e7c36f921,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6470277,Axie Infinity (SN# 6470277),0.09440 ETH,$266.19,https://www.cryptoslam.io/owner/0xe6b2125995c12936c132f8a74479c8822a45e442,0xe6b2125995c12936c132f8a74479c8822a45e442,https://www.cryptoslam.io/owner/0x8f24fe7c577c8e7a82a312a071f9c4210492a448,0x8f24fe7c577c8e7a82a312a071f9c4210492a448
3 minutes ago,https://explorer.roninchain.com/tx/0x650472faf727842dc04f02f5427a90422b91a6b38b00f8db50e9dae4a53e348e,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6477491,Axie Infinity (SN# 6477491),0.04304 ETH,$121.36,https://www.cryptoslam.io/owner/0xeda1ea3e2dc8b811fbd3d88bb447df6f75e247ec,0xeda1ea3e2dc8b811fbd3d88bb447df6f75e247ec,https://www.cryptoslam.io/owner/0xcd9903ca9ce0bc587fe9c0fa2183b75cb00cc38c,0xcd9903ca9ce0bc587fe9c0fa2183b75cb00cc38c
3 minutes ago,https://explorer.roninchain.com/tx/0xa62f72ce7fdd8c1e5ec43dc294e837feef8351b9e36ea51fef67eb0bbdfaca26,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6393896,Axie Infinity (SN# 6393896),0.09500 ETH,$267.88,https://www.cryptoslam.io/owner/0x664904731f198524988875d94305b526f0b2370d,0x664904731f198524988875d94305b526f0b2370d,https://www.cryptoslam.io/owner/0x71ea69631d2985fdae4f96ec7e920214fa7d8bdc,0x71ea69631d2985fdae4f96ec7e920214fa7d8bdc
